id,comment_text,lang,toxic
485,tehditlerinizden çok kortum şimdi ne yapacağımı bimiyorum belki bu diyarı terk ederim çocuk kendine gel sen İlköce Maraş katliamı saçmalığının açıklamasını yap bu ansiklopadiye aldığın terbiye seviyesini belirten şeyleri ekleme sik yarak kelimelerinin burada işi ne hiç bir ansiklopedide böyle madde görmedim yoksa sen böyle şeylerle mi ilgileniyorsun boyundan büyük işlere kalkışma edebinle otur benim seninle bir işim yok Kullanıcı:81.213.64.145,tr,1
486,"Il FUJO è un linguaggio informatico di programmazione avanzato, in fase sperimentale come progetto accademico internazionale. Ora se lei vuole eliminare la voce mi piacerebbe capire quali sono le motivazioni. Mi pare una cosa inaudita, in ogni caso ho già parlato con il dipartimento siamo pronti a inviare tutto il materiale necessario , nel caso dovreste credere sia una pagina inventata di sana pianta.",it,0
487,"eski rejimin artığı tek kaşlı oro.spu evlatları alayınıza yahudi muamelesi yapacağız. gerçi sizin an.nızı belledik ki isyana kalkıştınız ya, karizmatik polislerimiz o isyanıda s.kip attı. )88.231.5.50 ",tr,1
488,"Miei problemi RL, seri. Mi devi dare max una settimana. Fiducia! Lo so che la cosa è in attesa da tempo, ma io ci sono relativamente da poco. Fiducia! pequod ..",it,0
489,"Evasione di blocco? Non penso sia colpa mia se tu sia tanto incompetente da non riuscire a bloccare un ip pubblico, carissimo parassita. Sappi come non mi fermerò ad un simile stadio, considerando come dichiarare guerra ad una persona come la mia equivalga a dichiarare guerra sino all ultimo. La tua arroganza sarà presto punita, di contempo per cui tu medesimo saprai essere pubblicamente umiliato. Distinti saluti. 93.33.133.",it,1
490,"Resid Gülerdem senin yaptığın ne kadar ayıp..Birde üsluptan bilmemneden bahsediyorsun.F.Gülen ile ilgili kim burada böyle bir değiştirme yaptı?Terörist olduğuna dair kanıt var mı elinde?ANARŞİK ne demek bir kere?ANARŞİST yazsaydın bari?!Sonra  salakça  denilince kıyameti kopartıyorsunuz.Bu yaptığın salakça değilde nedir?Filistinde Gayri resmi savas nizamı bilmemneyi nerden uyduruyorsun?O döndemde Filistin sorunu ortadayken ,desteklediğin F.Gülen ve cemaati yoktu ortalıkta,Filistinlilerin yanında israile karşı savaştı.Gerilla eğitimi almak için bir sürü sorunun altındaki Filistine gidilmez,bunları bildiğini varsayıyorum.F.Gülen e şahsım adına sadece taraflı şablonunu koydum,noktasına virgülüne dokunmadım.Bu yaptığın ayıp.Salakça dememi yadırgayanlar artık birşeyleri anlasınlar.Resid Gülerdem ve varsa onun gibiler kendi istedikleri gibi olmayınca bu şekilde karşıt görüş belirledikleri hedeflere saldıracak.Ben bu davranıştan bunu anlıyorum.Bundan sonra  sizin gibiler  diyerek üslup eleştirisi yapma bari.Görüyoruz üslubunu,kin ve nefret.O dönemde sadece Deniz Gezmiş yoktu,Türkiye de hemen hemen her aileden 1-2 kişi gözaltına alınmıştır,terörist,anarşist,düzen bozucu,bozguncu sıfatıyla.Her evde de bu konuyla ilgili anlatılacak birşey vardır.Sen kendi ideolojik düşüncelerini ansiklopedik bir ortamda dikte etmeye çalışıyorsun,dahada belirginleştirdin.Nihan ",tr,1
491,"La mia talk stanotte è stata vandalizzata un paio di volte da un tizio cui avevo fatto cancellare una stupidaggine. Ora che ho letto le gentilezze che mi aveva rivolto mi sono fatto un sacco di risate (se vuoi puoi vedere la cronologia della mia talk, così ridi pure tu). Demart81 (Qualcuno mi cerca?) ",it,0
492,"Ja ja! También había pensado en lo absurdo que es decir que Mérida está al sureste de Ciudad de los Imecas (¿quiénes serán esos tales imecas?, ¿acaso alguna tribu perdida?), pero así es el centralismo remolón. Síp, don Gustavo Díaz Ordaz    y    Bolaños es mi paisano y nació en Chalchicomula. A él se le ocurrió cambiarle el nombre a San Andrés para ponerle Ciudad Serdán, otra de las pendejadas del señor de la gran dentadura (postiza). Puebla ha sido pródiga como cuna de la escoria nacional: Manuel Ávila Camacho, Gustavo Díaz Ordaz, Manuel Bartlett, Melquiades Morales, el   Góber Precioso  ... Ni modo, tengo que arrostras con aquello de pa-pe-pi-po-pu. Me parece OK lo de esperar otras opiniones del artículo; de hecho, lo mío sólo es una sugerencia pero no creo que demerite en nada tu trabajo dejar un epílogo de dos cuartillas. Saludos. Yavidaxiu u. Ñuuyoo, 06:33 25 nov 2008 (UTC)",es,0
493,"Hola Fonsi! Yo no hablo español, estoy utilizando Google Translate. En LyricWiki estamos siempre tratando de traducir más y más letras. Tenemos una lista de todas las traducciones de las canciones aquí: http://lyricwiki.org/Category:Translated_songs También tenemos la lista de todas las canciones en español en: http://lyricwiki.org/Category:Language/Spanish Si lo que desea es todo lo que se traduce automáticamente, puede utilizar Google Translate para todo el sitio, vaya a esta URL: http://translate.google.com/translate?hl=en&sl=en&tl=es&u=http%3A%2F%2Flyricwiki.org Espero que ayude! -",es,0
494,"Caro Raffaele, la pedofilia, intesa come attrazione per un minore, non è reato, ma praticarla sì. Altro reato è il plagio. Altro ancora sono le violenze su minori. Etc...etc...    Ale      arr    ",it,0
495,"MI FAI SCHIFO! TINETTE, FAI CAGARE! SPERO TU MUOIA DI MORTE VIOLENTA, SCHIFOSA COMUNISTA DELL IRS! ROMA CAPUT MUNDI! SARDEGNA CARA, SARA ROMANA! LA TUA BAMDIERA SARA  SOL QUELLA ITALIANA!",it,1
496," Aslında Eldarion o tartışmanın taraflarından olduğu için aynı tartışma ile ilgili olarak sana uyarı mesajı yollamalıydı, bence. Yine de riske girmeden kullanıcıları tarafsızlığa davet etmeye ve kurallara ve kaynaklara göre davranmaya davet etmeye çalışmak daha faydalıdır. Benden bu kadar. Görüşürüz. Takabeg ",tr,0
497,"Said Nursi nin risalelerinde yazanları güvenilir kaynak kabul etmenin bazı sakıncaları var. Mesela Tarihçe-i Hayat risalelerinde bile kafkas cephesinde düşman ateşi altında siperlerin dışında dolaşırken   vücuduna 4 gülle isabet ettiğini ve birşey olmadığını   yazıyor. Bu gibi efsanelerin, remzlerin de yer aldığı eserde yazılanları birebir doğru kabul etmek yerine kendi risalelerinden bu bilginin bulunduğu yazılabilir. Ayrıca sadece tarihçe-i hayat tan alıntılar yaparsak burası bir nevi tarihçe-i hayat risalesinin anlatımı olmuş olur. Oysa ki amacımız bu değil.Bruno Giordano ",tr,0
498,"@KS: Il fatto che più e più e più persone abbiano    chiaramente    percepito questa segnalazione come una trappola - ed è evidente che lo fosse, almeno per una parte dei proponenti - non ti fa pensare che forse (ma forse, eh) qualche ragione ce l han",it,1
499,"Secondo me la citazione è più che opportuna e può benissimo rimanere dov è, al di là del fatto che io sia d accordo col porco rosso. Fedhman (msg) ",it,0
500," Si racconta che in quel momento una voce dal Cielo proclamò: «Tu sei beato Akiva, il tuo respiro si è spento con  Echad . Tu sei beato Akiva, avrai una parte nel Mondo Avvenire.»[4]  Una frase simile non e  appropriata in un enciclopedia. Che una simile panzana sia stata raccontata e  fuori discussione, che si racconti ora, ridicolo.",it,0
501,"Mexicumbia, le voy a solicitar que baje su tonito insolente que no está en una cantina. La imagen fue retirada por su pésima calidad, pues ni siquiera se aprecia fehacientemente al supuesto vendedor ambulante.    Beto·CG    23:18 11 abr 2009 (UTC)",es,0
502,"Dejaros ya de tonterias y cambiad el nombre, este nombre nunca se habia usado, solo durante el franquismo y la verdad es que cualquier a habitante de Cerdanyola le sangraran los ojos solo con ver esto. Entiendo que tengais mania a todo lo que este en catalan, pero a diferencia de Gerona y Lerida no tiene sentido usar Sardañola.",es,0
503,figlio di puttana scrivo il cazzo che voglio. ho pure donato un caffe faccio il cazzo che voglio come se fosse casa mia. agagaga!!11!1!!1!!11!!!1!!,it,1
504,"Digo que pondríamos la población de cada raza en el mundo, osea cuantos mongoloides, caucasoides, negroides, etc hay en el mundo. Ejemplo: Población de cada raza en el mundo.    Raza       África       América       Europa       Asia       Oceanía       Antártida       Total      Asiático      -      -     -     -     -     -     -     Blanco      -      -     -     -     -     -     -     Negro      -      -     -     -     -     -     -     Indígena o Nativo Americano      -      -     -     -     -     -     -   O algo parecido a esto, pero hagan un cuadro con la población de personas de cada raza.",es,0
505,"Merhaba Krkzn. Sence Tolon Tosun ansiklopedik bir madde mi? Ona göre uygun şablonu koyalım. Dreamer  Merhaba. Google dan gördüğüm kadarıyla maraton koşucusu yanı nedeniyle anılmış. Emin olmamakla birlikte kalsın derim, ancak SAM a gitmesi gayet olası. Karar senin. - Erhan ",tr,0
506,sağol mesajın ve bu geceki katkın için. Anlasa da anlamasa da bizler sayesinde çok şeyi öğreneceklerine eminim. kal sağlıcakla.Düşünenadam ,tr,0
507," Jejeje. Iba a escribir que en  Economía  faltaba una sección obre  Energía  y después me olvidé (ay ay, los excesos ochentistas). Gracias Thialfi, por borrar el título solitario, y hacerme acordar. En síntesis muchachos, falta una sección  Enegía  (¿de donde saca la energía la economía argentina?). Yo puedo hacerla en cuatro o cinco párrafos (hidrocarburos, hidroeléctrica, atómica y otras). ¿Qué opinan? 25px ",es,0
508,"¡Gracias! Ahora mismo lo anoto. Con respecto a los limones, ahora se me ha dado por pensar si no será mejor un artículo extenso sobre limas y limones, mejor que uno separado para cada fruta. Hacemos una consulta lingüística, como la de manteca o crema de leche, y vemos que vamos sacando. ¿Qué te parece? Un saludo, Taragüí @ 12:54 11 feb 2006 (CET)",es,0
509, Si ma che è sto schifo? Ma neanche nella Libia di Gheddafi si è visto uno schifo simile. Ma che chiamate a fare il consenso se poi non accettate il responso degli utenti? Ma vergogna! Antonio,it,1
510," Veo que eres bético, ¿no?. ¿Tu crees que si nos pusieramos a fondo con dos c*j*n*s seríamos capaces de convertirlo en destacado? (O por lo menos en artículo bueno). 30x15px   Zorrillo   30x15px Just Do It ",es,0
511," Acclarato che Tanlin non parla di veste nera, probabile che il professore abbia ripreso questo presunto   Erru   dal   Jǐngdé zhuàndēng lù   (XXX cap.) che poi è quello ripreso da Suzuki per il  Manuale . Di certo se le fonti Chan sono un casino, i  professori  non hanno facilitato le cose. Peraltro hanno apparati critici che fanno schifo!Xinstalker (msg) ",it,0
512,vaffanculo mi hai cacato il cazzo smettila di cancellare i denti a punta ke io dopo lo faccio più meglio smettila di cancellare hai rotto il cazzo con sti messaggi aspetta ke dopo faccio meglio !!! VAFFANCULO,it,1
513,"Yo tuve esa idea hace poco tiempo, aquí te esperaremos acá trabajando como siempre. Igual y no importa el que te proponga. ",es,0
514,abi tembel ejderha niye böyle yapiyosun dediklerim dogrudur yani.biz hepsini taniriz. ve rajona uygun bir iki laf ettik diye niye siliyosunuz.biz insan degilmiyiz abi ya ...bizim de düsüncelerimiz var...ne desek bos diyosun,tr,0
515,"Tu mi vuoi morto, confessa! Guarda qui la rilettura che mi hai costretto (moralmente) a fare! Ciao! - Alec 02:14, Lug 11, 2005 (CEST)",it,1
516," Grazie per il chiarimento, ero abbastanza sicuro che da qualche parte qualcuno l avesse richiesto, ma non sapevo dove cercare. (: Certo che andare a richiedere un unione senza segnalarlo in pagina di discussione... / Kàmina / ",it,0
517,"antik mısırda epey bir seks çizimleri varmış lan. antik çağ hani, semavi dinler felanda yok her türlü cinsel ilişki ~yaygındır mk. aslında mısırlılar Fatımilerin etkisi nedeniyle şii mezhebindenlermiş, 7cilik denen kolu sanırım ismailiye mi ne öyle bir şey. yani Caferi 12ci ve Zeydi değillermiş. daha sonra Osmanlılar yani sizin sayenizde Sünniliği benimsemişler )88.229.174.207 ",tr,1
518,Hmmm... La pagina a cui devo fare riferimento per la richiesta (Fox.com) non ha Smallville in elenco! S Malawix ~    scrivimiqui    ~ ,it,0
519,"   Jose Antonio Oliva Aguilera    (n. Choluteca, Honduras, 15 de Mayo de 1983), conocido artísticamente como    Dj Jaoa   , es un Productor Musical de [[reggaeton,Hip Hop,R&B]],a la corta edad de 12 años empezo a demostrar su talento en la musica,haciendo remixes de grupos locales y de diferentes generos, a la edad de 18 años tuvo la oportunidad de pertenecer a una de la mejores compañias de reggaeton en Honduras,dando a conocer sus Habilidades artisticas y profesionales, se destaco como Tecnico en Masterizacion y Productor Musical, quien es el dia de Hoy el mejor Productor Musical de America,Apodado y/o Llamado por las personas mas cercanas a el como  Tutu , Entre sus mejores Producciones destacan,Ya no va!, Mientras te veo,Perreo Beat,Acomplejado,Nostalgia,Lluvia de Ilusiones,Acercate, Sin duda es la nueva revelacion del Año y Esperen nuevas producciones para el 2009, que sin duda nos deleitaran con sus melodias tan candentes!!",es,0
520,"Considero que existe un antinatalismo de tipo estrictamente filosófico/ético, pero por alguna razón no puedo crear la página. Les pido ayuda respecto a este problema. Gracias DatVoid",es,0
521," 70px    RESİM YÜKLEME UYARISI!       Lisans (telif) ve/veya kaynak bilgisi eksik veya yanlış resim(ler) yüklediniz!   . Vikipedi olarak telif haklarına en üst seviyede önem vermekteyiz. Vikipedide kullanılabilecek bir lisans ve kaynak bilgisine sahip olmayan ya da bu bilgileri yanlış girilmiş olan resimler silinmektedir. Yüklemiş olduğunuz resmin ya da resimlerin lisans ve kaynak bilgileri vikipedi telif hakları kurallarına uygun ise lütfen bu bilgileri ekleyiniz ya da değiştiriniz. Aksi taktirde yüklediğiniz resim(ler) silinecektir.   Daha detaylı bilgi için aşağıdaki bağlantılardan bilgi edinebilir ya da bu konuda deneyimli bir kullanıcıya veya medya inceleme timi üyelerine danışabilirsiniz:   Resim yükleme yardım sayfası, Resim Kullanım Politikası - Resim Telif Etiketleri - Telif Hakları (genel) - Telif hakları (SSS) - GNU Özgür Belgeleme Lisansı MightY ",tr,0
522,"Sayın kullanıcı defalarca uyarılmanıza rağmen hala konuyu tartışmaya yanşmadan içeriği değiştirmekte ısrar ediyorsunuz. Lütfen bunu bir daha tekrarlamayınız aksi taktide engelleneceksiniz. Teşkkürler, Manco Capac ⇨   ⌨    ",tr,0
523,"Algunos arquitectos, cuya soberbia no conoce límites, se creen verdaderos artistas tocados por la varita de los dioses cuando no llegan ni a bedeles, y no pueden evitar tratar de dejar  su sello  en cualquier trabajo que emprendan. Ello les lleva, en ocasiones, a no respetar el espíritu de una obra original cuando se les encarga un determinado trabajo de remodelación. Este ha sido el caso del señor Juan Cuesta, arquitecto de las obras de remodelación del puente, que ha sido el culpable junto a los irresponsables que aceptaron su proyecto, de que Córdoba se haya quedado para siempre sin su puente romano y haya pasado a tener en su lugar una especie de basura post-moderna.",es,0
524,Sei pregato di leggere Aiuto:Pagina utente e di mantenere la tua pagina utente conforme alle linee guida. M/ ,it,0
525,Sigh e gulp! fa con l accento! Che vergogna! si vede che la voce mi aveva ubriacato... Tanti auguri e statti bene.,it,0
526,"Merhaba, gördügüm kadariyla son zamanlar Samsunspor da oynamis yada hala oynayan yabanci futbolculari sadece   Kategori:Samsunspor da oynamış yabancı futbolcular   ekliyorsun ama   Kategori:Samsunsporlu futbolcular   eklemiyorsun. ben bu baya karisikliga yol acar. cünkü Kategori:Samsunsporlu futbolcular göz atan biri ilk bakista yabanci futbolculari göremiyor. mecbüren Kategori:Samsunspor da oynamış yabancı futbolcular girmeli. bence yabanci futbolculara hem   Kategori:Samsunspor da oynamış yabancı futbolcular   hemde   Kategori:Samsunsporlu futbolcular   eklenmeli. youln basindayken bunu kararlastiralim bence yoksa sonra icenden cikamayiz. selamlar -Xberger    Samsunspor da oynamış yabancı futbolcular   zaten   Samsunsporlu futbolcular   kategorisinin bir alt kategorisi. Yani Samsunsporlu futbolcular kategorisine girenler üst tarafta yabancı futbolcular ile ilgili kategoriyi de görüyor. Yabancı futbolcular için yalnızca Samsunspor da oynamış yabancı futbolcular kategorisi eklenmeli. Zira hem Samsunspor da oynadığı hem de yabancı olduğu söyleniyor. Yani Samsunsporlu futbolcular bilgisi eksik kalmıyor orada. Tüm takımlar için böyle olmalı ki, doğrusu da bu. cobija₰ ",tr,0
527,"   Tüm ilgililere   : Vikipediden kopya yapan siteler hakkında ki tartışma 3-4 ayrı yerde birden başlatıldığı için bu tartışmaların hepsini biraraya topladım, burda: Vikipedi tartışma:Standart GÖBL ihlali mektupları . Ayrıca çözüm olarakta bu sitelerin listesini oluşturmaya başladım, burda: Vikipedi:Standart GÖBL ihlali mektupları#GÖBL Ihlali Yapan Sitelerin Listesi. (sayfan dolmus myskrider kardes, shunu bi arshivlesen iyi olur. Yaguar maddesi icin de eline saglik, insanin cerceveleyip duvara asasi geliyo:-) Selamlar    Erdall    ",tr,0
528,"no problem )).. occhio che girà un simpaticone che colpisce tutte le voci che riguardano gli omosessuali ;), sostituendo per esempio la parola con sodomiti o   altro  .. ci tocca pure questa, come se non ci fosse abbastanza lavoro.. 2.226.12.",it,0
529,"La pagina doveva già essere modificata da parecchio tempo, dovete SMETTERLA ASSOLUTAMENTE di bloccare le pagine! Oppure, se vi prendete l onere di bloccarla, dovete dedicare parte del vostro tempo ad aggiornarla correttamente! Non è che la bloccate e poi ve ne fregate altamente, SVEGLIA!",it,0
530," 50x50px|left   Vikipedi    ye hoş geldiniz. Herkesi ansiklopedimizin gelişmesine katkıda bulunmaya davet ediyoruz. Katkıda bulunma hakkında daha fazla bilgi almak için hoş geldiniz sayfasına göz atabilirsiniz. Bununla birlikte, gelişmeye katkıda bulunmayan, sayfa boşaltma, hakaret vb. değişiklikler    vandalizm    olarak tanımlanır ve eğer bu tavrınızı sürdürürseniz daha fazla uyarılmadan    engellenebilirsiniz   . Lütfen, diğerlerinin emeklerine zarar vermek yerine ansiklopedimizin gelişmesine yardımcı olun. Teşekkürler. SakhalinioBuyrun beniiiim? 17.34, 12 Mart 2018 (UTC)",tr,0
531,Ben şu anki halinin korunmasını öneriyorum. Menderes in bu ülkeyi nasıl yönettiği yada nasıl bir yönetici olduğunun vakıanın darbe olarak nitelendirlebilmesi açısından hiçbir önemi yoktur diye düşünüyorum.Kolay gelsin...Xyzblood ,tr,0
532,"Hola. Acabo de crear este artículo, pero no estoy seguro si   regnum in se ipsum divisum   se escribe separado o junto (  regnum in seipsum divisum  ) como lo leí acá. Saludos Jaontiveros ¡dixi! 23:45 15 sep 2009 (UTC)",es,0
533," Teşekkürler, İstanbul da yaşayanlar haberdar edildi galiba. Dediğim gibi bir de bir mesaj sayısı belirlenip onun üstündekilere gönderilebilir, eğer istanbul da yaşıyor kategorisindeyse o kişi atlanır ki tekrar gitmesin )    Nazif İLBEK    ",tr,0
534,"Ya arreglé el sistema de citas. Le agregé una imagen para ilustrar la discusión sobre la cronología. Subí dos versiones, pero no se cual sea la más conveniente. Podrías darle una revisada a al imagen? Gracias! ",es,0
535," Selamlar, Farklı internet tarayıcılarında da aynı sorunla karşılaşıyor musunuz? Önbelleği boşaltmanızı varsa betikleri silmenizi tavsiye ederim. İyi çalışmalar ",tr,0
536,"Merhaba, aktif oldugunuzu görünce sizden rica edeyim dedim. Daha once yaptigim ve incelenmesi unutulmus birkac degisikligim oldugunu farkettim. Bir goz atmanizi rica ediyorum. Maddeler: John A. Macdonald Bella Ahmadulina Süleyman Aydan Belen Likya Lahdi Lahit Karain Mağarası Antalya Müzesi Simdiden tesekkurler. Sargon (mesaj) ",tr,0
537,Hai da discutere sugli Alcazar e poi citi Children di Robert Miles??? Mi sembra tu abbia le idee poco chiare di cosa sia l house! Per quanto riguarda l acid nonostante il nome ha ben poco di house: andrebbe inserita insieme alla tech-house ed alla minimal-house che sono sotto a Techno. Non si può scrivere all inizio che l house deriva direttamente dalla musica disco e poi che è musica da Rave...è un controsenso! P.S.Ho anche intenzioni d informarmi su house>musica fatta in casa: mi sa di cavolata pazzesca ma investigherò.,it,0
538,"HUMBERTO: GAY MAL ATENDIDO, quien corno te crees que eres para decidir lo que es relevante o no para la gente. buscate una buena POLLA para dormir tranquilo. WIKI, si bandidos como estos manejan los criterios de publicación.. entonces serán ustedes una estafa mas en internet ... como tantas .., Y NO VOY A PAGAR LO QUE ME PIDEN !!!",es,1
539,"Hace rato que está demostrado que todas personas que son  hostigadas  reciben dinero del gobierno de los Estados Unidos de Norteamerica, a través de la Sección de Intereses de Estados Unidos, SINA, en La Habana y el entramados de ONG´S creadas por la USAID y los servicios especiales norteamericanos. Si esas personas pueden mentir, y recibir a cambio un pago de un gobierno que que bloquea económicamente a Cuba, los cubanos revolucionarios también pueden expresarles su repudio. Señalo que además su fuente es el diario español ABC, bien conocido por ser de la derecha más rancia. (Adrián)",es,0
540,"Sono d accordo con Castagna, secondo me il paragrafo va cancellato, non aggiunge nulla di di inerente all articolo, anzi, sembra solo di parte. ",it,0
541,"Oye crei que me dejarias en paz, que me lo diga otro bibliotecario no tu dejame en paz, entiende de una vez yo te odio",es,1
542,"Quando è stata proposta per la cancellazione era cosi: , decisamente sotto gli standard. Prima di blaterare di nazismo collega il cervello alla tastiera. Snowdog 01:48, Ago 23, 2005 (CEST)",it,0
543, Bu daha da kötü bir durum oldu.  Uluslararası ilişkiler ve İsviçre de bulunan uluslararası kuruluşlar  başlığı altına eklediğiniz bölümün Türkçesinde hata yok ama telifli. Bu kısmı tamamen silmem gerekecek. İnternetten bulduğunuz kısımları kesinlikle kopyalamayın. Vikipedi telif haklarıyla ilgili konularda çok hassastır. Bir de rica etsem direk olarak maddeye çeviri katkısı yapmak yerine (çünkü bu durumda benim işim çok artıyor)size verdiğim Kullanıcı:Mukaddime/Taslak4 a çevirilerinizi ekler misiniz? Hatta direk maddeye çalışmak yerine kırmızı bağlardan maddeler açarsanız benim işimi daha da kolaylaştırmış olursunuz. İyi çalışmalar.    Mukaddime   ileti ,tr,0
544,"Hombre, no me jugaría el cuello, pero ambas imágenes parecen escaneos de una fuente impresa (quizá dos). Yo le preguntaría... ya le sacamos los colores en su día, así que si metió la pata con la imagen no creo que tenga reparos en reconocerlo. El problema es que muchos usuarios creen erróneamente que al escanear la imagen ellos son los autores de la misma y por tanto pueden calificarla de trabajo propio y licenciarla como quieran... Y va a ser que no. Un saludo. ",es,0
545,"Diğer iki sayfa onayı için teşekkür ediyorum öncelikle. Diğer sayfamla ilgili linkleri temin ettim örneğin hayatı kısmının kaynağını kendi kitap alıntısı değil de 3. şahıslara ait bir site linki olarak göstersem. Ayrıca Yazarın katılmış olduğu konferans, seminer ve zirvelere ait linkler buldum o linkleri de koyabilmek için içeriği genişletsem olur mu? Bir de gazete arşivimde yazarın kitaplarının tanıdıldığı bazı yazılar var fakat gazeteler kendi internet sayfalarına koymamış. Bu gazetelerin tarih, sayfa, yayın no gibi bilgilerini eklesem olur mu? Bu dediklerimi bugün tamamlayıp sizinle irtibata geçebilir miyim tekrar? Çok fazla zamanınızı aldım bunun için minnetarım. Saygılarımla. İyi çalışmalar diliyorum.Noraelnora Bu ve bu sayfaya göz gezdirirseniz, detaylı şekilde bilgi alabilirsiniz. Garbino ",tr,0
546,"So che può suonare ridicolo, ma la voce è imparziale! Perché Tom è stupido e Jerry intelligente? Non si può denotare nel cartone animato. È un opinione di chi ha scritto. Utente:",it,0
547,tarafsız bir gözle olayları değerlendirmek gerekirse madde konu başlığının  Dersim Olayları  adıyla konunun adlandırılması gerekmektedir (78.184.184.14 ),tr,0
548,He corregido las groserías pornográficas que agregaste a las paginas de    vibrador    y    transistor.    Haz el favor de entretenerte con otra cosa. Mejor ve lee un libro haber si aprendes algo. ,es,0
549,"Merhaba Berfu. Biyografilerde film karelerini ancak    film ve içeriği ile ilgili tanıtım ve eleştirel yorum yapmak amacıyla    kullanabiliyoruz. Yani kitap kapaklarındaki gibi kesinlikle kullanılmaz diyemeyiz. Konunun yeterli uzunlukta anlatılmış olması gerek. Buna dikkat edilmemişse, resim maddeden kaldırılabilir. yabancım ",tr,0
550,Kategori:Afro-Amerikan filmler kategorisinde yazım hatası yaptım. Sonunu   filmleri   olarak düzeltebilir misiniz? Aranan Kan (mesaj)  Merhaba.   Filmleri   olarak düzelttim. Bunu    taşı    sekmesini kullanarak sizde yapabilirsiniz. Yardıma ihtiyacınız olursa yazabilirsiniz. Kolay gelsin -      Okanfan          Evet benim?      ,tr,0
551, 400px|center   Siempre con el cambio de año y solsticio se produce una Renovatio que es el refuerzo de la esperanza       ¡¡¡ FELICES FIESTAS y PALINGENESIA PARA TI MARISA y PARA TODOS TUS SERES QUERIDOS         José  ¿y usted qué opina?  01:31 24 dic 2013 (UTC),es,0
552,"Merhaba Vito, Kullanıcı:Ugurdede04 adlı kullanıcı defalarca İslam Ansiklopedisi nden kopyala yapıştır yaptı. Geri almama ve uyarmama rağmen hâlâ devam etmektedir. Bir de sen uyarır mısın rica etsem. İyi vikiler.     Nushirevan11         ☾★    ",tr,0
553,El Sionismo es un movimiento nacionalista sin más. Los que lo intentan demonizar no ven sus propios nacionalismos en sus países de origen. Hay sionistas extremistas y los hay que no. Igual que hay nacionalistas españoles que sienten orgullo de serlo y otros que aparte son fascistas. Igual que hay comunistas que dicen que Stalin fue un santo después de asesinar a 50 millones de soviéticos...,es,0
554,İyi günler. Acaba Timsah Adam maddesini siler misiniz? Riddler maddesinin aynısı.Olağan Şüpheli  Kibele sorunu halletti. İyi çalışmalar. M. M. ,tr,0
555,"   Hoş Geldin !    Merhaba, tamamen gönüllü katılımcıların çabalarıyla 250 dilde oluşturulmaya çalışılan ansiklopedinin Türkçe bölümü    Vikipedi    ye hoş geldin! Bu ansiklopedi beş ana madde üzerinde şekillenir, katkıda bulunmadan önce okumanızda yarar vardır. Katkıda bulunmaktan lütfen çekinmeyin. Vikipedi nin yazım kuralları basittir. Ne şekilde madde yazabileceğiniz biçem el kitabında ayrıntılı olarak açıklanıyor. Herhangi bir sorun olursa, yardım sayfalarına bakabilirsin. Diğer kullanıcılardan yardım istemekten çekinmeyin; yeni bir katılımcıya yardım etmekten mutluluk duyacaklardır. Tartışma ve kullanıcı mesaj sayfalarındaki yazılarınıza,   ansiklopedi maddeleri hariç  , lütfen imza atmayı   (   ~~~~   )   ihmal etmeyin. İletişim için Köy çeşmesiOrtak çalışma alanı Topluluk portalıTelif hakkı kaybolmuş bir eseri eklemek istiyorsanız VikiKaynakBir terimin sözlük açıklamasını yapmak istiyorsanız VikiSözlükBir şeyin nasıl yapıldığını tarif etmek istiyorsanız VikiKitapÖzlü sözleri eklemek istiyorsanız VikiSöz En çok sorulan...Burada Bulmak istediğim konuya nasıl erişirim? Gezinti Bir madde için ekleme yapacağım ama telif hakları sorunu ne olacak? Kaynaklar Madde hakkında nasıl tartışırım? Tartışma sayfasını kullanın Bir madde için yapıcı eleştiri nasıl yapılır? Tavsiye Bir kullanıcı ile sorunum var. Ne yapmalıyım? Nezaket   (saldırı yasaktır)   ve Sorun çözümü Kolay gelsin... Umut ",tr,0
556,"JUSTIN WASHITO RIKO CSSM! CHANTAMÉ EL PATE!!! ME CASO CON VOS HERMOSO!! SACA EL JERRY QLIAO !! MENEAMELO PARA MI, ASII TAL CUAL!! TE DEDICO EL TAXII:$",es,1
557,"Hola, Haitike. Estuve intentando configurar el scim en mi caja Debian, sin mucho éxito, y recordé que a tí te había funcionado. Dime: ¿qué locale usas? A mí lo que me sucede es que si fijo scim por defecto, no sólo no se activa con Ctrl+Alt+Espacio como debería, salvo que fije mi locale a zh_CN. (y, en ese caso, acabo con los menús en chino, lo que preferiría evitar), sino que además no puedo entrar caracteres acentuados bajo X. Cuéntame algo maś d etu configuración. Un saludo, Taragüí @ 22:45 18 jun 2006 (CEST)",es,0
558,"Ciao. Grazie per il lavoro di creazione dei film muti. Devo però farti un appunto: quando colpili il T:Film, il campo e vanno compilati senza inserire le virgolette, ovvero indicando B/N o misto, nel primo caso, e sì, nel secondo, altrimenti il template non riconosce la compilazione del parametro. Altra cosa è il genere: è sufficiente inserirlo senza le doppie quadre, in modo che il template lo riconosca e crei automaticamente il collegamento. Grazie ancora per il tuo lavoro e buona Wiki. ",it,0
559,Quando una persona uccide un  altra persona si dice che è omicidio. Femminicidio è solo una invenzione figlia del nostro tempo.,it,0
